Make,Model,Model Year,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Clear,Snow,Cloudy,Fog/Smoke,Rain,Severe Wind,Injuries,Passengers Belted
Toyota,Highlander,2017,April 2023,11:19,San Francisco,CA ,Intersection,Dry,Work Zone,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2023,April 2023,04:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,April 2023,04:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,April 2023,10:48,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Hyundai,Santa Fe,2023,April 2023,15:45,Gahanna,OH ,Highway / Freeway,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2023,10:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2023,10:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2022,March 2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2023,March 2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,1,0,0,0,0,0,0,0
Cruise,AV,2022,March 2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2023,March 2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,March 2023,20:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,March 2023,03:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,March 2023,03:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,0
Cruise,AV,2023,March 2023,03:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,March 2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,1,0,0,0,0,0,0,0
Cruise,AV,2023,March 2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,1,0,0,0,0,0,0,0
Cruise,AV,2022,March 2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2022,March 2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted,0,0,0,0,1,0,0,0
Jaguar,I-Pace,2021,March 2023,20:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,March 2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,March 2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,March 2023,03:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,0
Cruise,AV,2023,March 2023,03:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,0
Jaguar,I-Pace,2021,February 2023,17:27,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2023,07:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,February 2023,05:44,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,February 2023,07:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,February 2023,17:27,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2023,00:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2022,March 2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,0
Cruise,AV,2022,March 2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,February 2023,00:29,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,February 2023,02:05,San Fancisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Mercedes-Benz,S580,2022,February 2023,15:10,Gardena,CA ,Highway / Freeway,Dry,"Other, see Narrative",,Daylight,1,0,0,0,0,0,0,1
Mercedes-Benz,S580,2021,February 2023,08:25,Downey,CA ,Highway / Freeway,Dry,"Other, see Narrative",65.0,Daylight,1,0,0,0,0,0,0,1
Kenworth Motor Truck Co,T680,2023,February 2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,February 2023,18:06,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Toyota,Highlander,2016,February 2023,13:27,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Toyota,Highlander,2016,February 2023,14:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Toyota,Highlander,2016,January 2023,18:40,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2023,February 2023,00:29,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,February 2023,02:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Kenworth Motor Truck Co,T680,2023,February 2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight,0,0,1,0,0,0,0,1
Hyundai,Ioniq 5,2021,February 2023,14:18,Las Vegas,NV ,Street,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2023,March 2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,March 2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2022,March 2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,0
Cruise,AV,2022,March 2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,February 2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,February 2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2023,February 2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,February 2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Local Motors,2.0,2018,January 2023,11:01,Peachtree Corners,GA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,February 2023,13:50,Paradise,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,January 2023,17:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,January 2023,13:53,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,January 2023,17:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2023,17:36,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,5.0,Dark - Lighted,1,0,0,0,0,0,0,0
Kenworth Motor Truck Co,T680,2023,February 2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,January 2023,15:00,Las Vegas,NV ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Hyundai,Ioniq 5,2021,January 2023,13:17,Las Vegas,NV ,Street,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2023,February 2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,February 2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Kenworth Motor Truck Co,T680,2023,February 2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight,0,0,1,0,0,0,0,1
Toyota,Highlander,2016,February 2023,13:50,Paradise,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,January 2023,13:38,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,January 2023,13:38,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,12:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,03:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,1,0,0,1
Peterbilt,579 Epiq,2021,December 2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,0,0,1,0,0,0,0,1
Jaguar,I- Pace,2021,December 2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I- Pace,2021,December 2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,03:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,1,0,0,1
Peterbilt,579 Epiq,2021,December 2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,0,0,1,0,0,0,0,1
Jaguar,I- Pace,2021,December 2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2021,December 2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,12:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I- Pace,2021,December 2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,03:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,1,0,0,1
Peterbilt,579 Epiq,2021,December 2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,12:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Cruise,AV,2022,December 2022,23:59,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2023,December 2022,23:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,December 2022,23:59,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2023,December 2022,23:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,December 2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,December 2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,December 2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,December 2022,23:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,December 2022,23:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,December 2022,13:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,13:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2023,December 2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,December 2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2023,December 2022,23:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2023,December 2022,23:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Toyota,Sienna,2021,December 2022,09:02,Sun City,AZ ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,November 2022,15:43,Ann Arbor,MI ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,13:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,December 2022,13:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,November 2022,16:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,November 2022,09:34,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,25.0,Daylight,0,0,0,0,1,0,0,1
Jaguar,I-Pace,2021,November 2022,16:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,November 2022,09:34,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,25.0,Daylight,0,0,0,0,1,0,0,1
Jaguar,I-Pace,2021,November 2022,08:48,Phoenix,AZ ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,November 2022,16:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Navya,ARMA,2018,December 2022,17:53,Port Saint Lucie,FL ,Street,Dry,No Unusual Conditions,1.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Mercedes-Benz,S450,2021,November 2022,17:20,San Jose,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Lighted,1,0,0,0,0,0,0,1
Mercedes-Benz,S450,2021,November 2022,17:20,San Jose,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Lighted,1,0,0,0,0,0,0,1
Mercedes-Benz,S450,2021,November 2022,17:20,San Jose,CA ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,21:05,Phoenix,AZ ,Parking Lot,Wet,No Unusual Conditions,15.0,Dark - Lighted,1,0,0,0,0,0,0,0
Toyota,Highlander,2016,November 2022,22:18,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,November 2022,13:24,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,November 2022,18:06,Las Vegas,NV ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,November 2022,20:22,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Sienna,2021,December 2022,09:02,Sun City,AZ ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,November 2022,15:43,Ann Arbor,MI ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Sienna,2021,December 2022,09:02,Sun City,AZ ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,December 2022,21:05,Phoenix,AZ ,Parking Lot,Wet,No Unusual Conditions,,Dark - Lighted,1,0,0,0,0,0,0,0
Lexus,RX450h,2020,December 2022,18:38,Ann Arbor,MI ,Street,Dry,Traffic Incident,0.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2022,08:27,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2022,08:27,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,0,1
Peterbilt,579,2022,October 2022,10:55,Shenandoah,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,October 2022,08:00,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,October 2022,13:14,Austin,TX ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Sienna,2021,September 2022,09:02,Sun City,AZ ,Parking Lot,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,0
Toyota,Highlander,2016,October 2022,13:52,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,October 2022,14:02,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,November 2022,15:43,Ann Arbor,MI ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,October 2022,13:35,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,October 2022,13:35,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,October 2022,08:00,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,October 2022,13:14,Austin,TX ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Polestar,Polestar 2,2022,October 2022,08:23,,FL ,Highway / Freeway,Dry,No Unusual Conditions,50.0,Daylight,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,October 2022,13:35,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,October 2022,13:35,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Polestar,Polestar 2,2022,October 2022,08:23,,FL ,Highway / Freeway,Dry,No Unusual Conditions,50.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,06:38,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,09:42,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,12:57,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,5.0,Daylight,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,September 2022,04:03,Huntsville,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,September 2022,04:03,Huntsville,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,06:38,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,09:42,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,12:57,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,5.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,September 2022,10:23,Miami,FL ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,August 2022,16:15,Arlington,TX ,Intersection,Dry,Work Zone,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2022,September 2022,05:14,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,September 2022,05:18,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Ford,Escape,2020,September 2022,10:23,Miami,FL ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2022,September 2022,05:14,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,September 2022,05:18,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Toyota,Sienna,2021,September 2022,09:02,Sun City,AZ ,Parking Lot,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,0
Ford,Escape,2020,September 2022,17:24,Palo Alto,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,September 2022,17:24,Palo Alto,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,September 2022,17:24,Palo Alto,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,September 2022,17:24,Palo Alto,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,13:13,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,September 2022,13:13,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Ligier,EZ10 Gen 3,2019,August 2022,16:23,Rochester,MN ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,18:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,00:06,Tempe,AZ ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2021,August 2022,18:33,Ennis,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dawn / Dusk,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,03:52,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,18:08,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Kenworth,T680,2022,August 2022,18:00,Palmer,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,23:30,Phoenix,AZ ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,11:03,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,18:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,00:06,Tempe,AZ ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,0,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2021,August 2022,18:33,Ennis,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Dawn / Dusk,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,03:52,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,18:08,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
